mean_value,best,tpgr,measure,collection,user_model,encoder,model
0.658675980544914,0,0,nDCG@100,trec-dl-2020,binarized,dragon,ClickLogsMean
0.674023025000138,0,0,nDCG@100,trec-dl-2020,binarized,dragon,vprf5
0.667290484952639,0,0,nDCG@100,trec-dl-2020,binarized,dragon,vprf20
0.677507526362557,0,0,nDCG@100,trec-dl-2020,binarized,dragon,LLM
0.724870258602938,1,1,nDCG@100,trec-dl-2020,binarized,dragon,corocchio
0.720960817316078,0,1,nDCG@100,trec-dl-2020,binarized,dragon,ClickLogsCorrelation
0.658675980544914,0,0,nDCG@100,trec-dl-2020,binarized,dragon,ClickLogsWeightedMean
0.621747581876403,0,0,nDCG@100,trec-dl-2020,binarized,tasb,ClickLogsWeightedMean
0.691593987468516,0,1,nDCG@100,trec-dl-2020,binarized,tasb,corocchio
0.659420546655548,0,0,nDCG@100,trec-dl-2020,binarized,tasb,LLM
0.638311186798547,0,0,nDCG@100,trec-dl-2020,binarized,tasb,ClickLogsMean
0.699135816415904,1,1,nDCG@100,trec-dl-2020,binarized,tasb,ClickLogsLinearModel
0.616154642539233,0,0,nDCG@100,trec-dl-2020,binarized,tasb,vprf20
0.633200613235023,0,0,nDCG@100,trec-dl-2020,binarized,tasb,nodime
0.64397508884436,0,0,nDCG@100,trec-dl-2020,binarized,tasb,vprf5
0.685994497980215,0,1,nDCG@100,trec-dl-2020,binarized,tasb,ClickLogsCorrelation
0.676827754801503,0,1,nDCG@100,trec-dl-2020,binarized,tasb,ClickLogsWeightedMax
0.618013389823771,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,vprf20
0.604958155892094,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,corocchio
0.642181157887806,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMean
0.661224916208751,0,1,nDCG@100,trec-dl-2020,nearrandom,contriever,LLM
0.63660329413507,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,ClickLogsMean
0.639214113499024,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,vprf5
0.657852490951911,0,1,nDCG@100,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMax
0.673984403031312,0,1,nDCG@100,trec-dl-2020,nearrandom,contriever,ClickLogsLinearModel
0.628344699235332,0,0,nDCG@100,trec-dl-2020,nearrandom,contriever,nodime
0.680201339286499,1,1,nDCG@100,trec-dl-2020,nearrandom,contriever,ClickLogsCorrelation
0.702372930372296,0,1,nDCG@100,trec-dl-2020,nearrandom,dragon,ClickLogsLinearModel
0.658675980544914,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,nodime
0.661844166804332,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMax
0.658675980544914,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,ClickLogsMean
0.674023025000138,0,1,nDCG@100,trec-dl-2020,nearrandom,dragon,vprf5
0.667290484952639,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,vprf20
0.677507526362557,0,1,nDCG@100,trec-dl-2020,nearrandom,dragon,LLM
0.657844339015739,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,corocchio
0.704890699180501,1,1,nDCG@100,trec-dl-2020,nearrandom,dragon,ClickLogsCorrelation
0.658675980544914,0,0,nDCG@100,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMean
0.621143156612009,0,0,nDCG@100,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMean
0.595149183620987,0,0,nDCG@100,trec-dl-2020,nearrandom,tasb,corocchio
0.659420546655548,0,1,nDCG@100,trec-dl-2020,nearrandom,tasb,LLM
0.638311186798547,0,1,nDCG@100,trec-dl-2020,nearrandom,tasb,ClickLogsMean
0.681139360248203,1,1,nDCG@100,trec-dl-2020,nearrandom,tasb,ClickLogsLinearModel
0.616154642539233,0,0,nDCG@100,trec-dl-2020,nearrandom,tasb,vprf20
0.633200613235023,0,0,nDCG@100,trec-dl-2020,nearrandom,tasb,nodime
0.64397508884436,0,1,nDCG@100,trec-dl-2020,nearrandom,tasb,vprf5
0.679749294998935,0,1,nDCG@100,trec-dl-2020,nearrandom,tasb,ClickLogsCorrelation
0.672776856967057,0,1,nDCG@100,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMax
0.618013389823771,0,0,nDCG@100,trec-dl-2020,perfect,contriever,vprf20
0.700332826172949,1,1,nDCG@100,trec-dl-2020,perfect,contriever,corocchio
0.644475496387291,0,0,nDCG@100,trec-dl-2020,perfect,contriever,ClickLogsWeightedMean
0.661224916208751,0,1,nDCG@100,trec-dl-2020,perfect,contriever,LLM
0.63660329413507,0,0,nDCG@100,trec-dl-2020,perfect,contriever,ClickLogsMean
0.639214113499024,0,0,nDCG@100,trec-dl-2020,perfect,contriever,vprf5
0.663677260398205,0,1,nDCG@100,trec-dl-2020,perfect,contriever,ClickLogsWeightedMax
0.682621435300568,0,1,nDCG@100,trec-dl-2020,perfect,contriever,ClickLogsLinearModel
0.628344699235332,0,0,nDCG@100,trec-dl-2020,perfect,contriever,nodime
0.688726135369767,0,1,nDCG@100,trec-dl-2020,perfect,contriever,ClickLogsCorrelation
0.716799613984517,0,1,nDCG@100,trec-dl-2020,perfect,dragon,ClickLogsLinearModel
0.658675980544914,0,0,nDCG@100,trec-dl-2020,perfect,dragon,nodime
0.661405788835647,0,0,nDCG@100,trec-dl-2020,perfect,dragon,ClickLogsWeightedMax
0.658675980544914,0,0,nDCG@100,trec-dl-2020,perfect,dragon,ClickLogsMean
0.674023025000138,0,0,nDCG@100,trec-dl-2020,perfect,dragon,vprf5
0.667290484952639,0,0,nDCG@100,trec-dl-2020,perfect,dragon,vprf20
0.677507526362557,0,0,nDCG@100,trec-dl-2020,perfect,dragon,LLM
0.738091927702214,1,1,nDCG@100,trec-dl-2020,perfect,dragon,corocchio
0.723244915864858,0,1,nDCG@100,trec-dl-2020,perfect,dragon,ClickLogsCorrelation
0.658675980544914,0,0,nDCG@100,trec-dl-2020,perfect,dragon,ClickLogsWeightedMean
0.62153140094027,0,0,nDCG@100,trec-dl-2020,perfect,tasb,ClickLogsWeightedMean
0.714552269623667,1,1,nDCG@100,trec-dl-2020,perfect,tasb,corocchio
0.659420546655548,0,0,nDCG@100,trec-dl-2020,perfect,tasb,LLM
0.638311186798547,0,0,nDCG@100,trec-dl-2020,perfect,tasb,ClickLogsMean
0.703030318135381,0,1,nDCG@100,trec-dl-2020,perfect,tasb,ClickLogsLinearModel
0.616154642539233,0,0,nDCG@100,trec-dl-2020,perfect,tasb,vprf20
0.633200613235023,0,0,nDCG@100,trec-dl-2020,perfect,tasb,nodime
0.64397508884436,0,0,nDCG@100,trec-dl-2020,perfect,tasb,vprf5
0.706584954515304,0,1,nDCG@100,trec-dl-2020,perfect,tasb,ClickLogsCorrelation
0.672279777325681,0,1,nDCG@100,trec-dl-2020,perfect,tasb,ClickLogsWeightedMax
0.4413485902449,0,0,nDCG@100,trec-robust-2004,binarized,contriever,LLM
0.543202042748226,0,1,nDCG@100,trec-robust-2004,binarized,contriever,ClickLogsCorrelation
0.42794000374405,0,0,nDCG@100,trec-robust-2004,binarized,contriever,ClickLogsMean
0.420369168201707,0,0,nDCG@100,trec-robust-2004,binarized,contriever,vprf5
0.544616321223759,1,1,nDCG@100,trec-robust-2004,binarized,contriever,ClickLogsLinearModel
0.494601311895672,0,0,nDCG@100,trec-robust-2004,binarized,contriever,corocchio
0.414234794062621,0,0,nDCG@100,trec-robust-2004,binarized,contriever,vprf20
0.411789462689421,0,0,nDCG@100,trec-robust-2004,binarized,contriever,nodime
0.455575037207646,0,0,nDCG@100,trec-robust-2004,binarized,contriever,ClickLogsWeightedMean
0.484248829031645,0,0,nDCG@100,trec-robust-2004,binarized,contriever,ClickLogsWeightedMax
0.401383321885721,0,0,nDCG@100,trec-robust-2004,binarized,dragon,ClickLogsWeightedMax
0.405747139285488,0,0,nDCG@100,trec-robust-2004,binarized,dragon,LLM
0.515864778700464,0,1,nDCG@100,trec-robust-2004,binarized,dragon,ClickLogsCorrelation
0.392306512009562,0,0,nDCG@100,trec-robust-2004,binarized,dragon,ClickLogsWeightedMean
0.393025044177495,0,0,nDCG@100,trec-robust-2004,binarized,dragon,vprf5
0.388110192939419,0,0,nDCG@100,trec-robust-2004,binarized,dragon,vprf20
0.392306512009562,0,0,nDCG@100,trec-robust-2004,binarized,dragon,ClickLogsMean
0.534650222746334,1,1,nDCG@100,trec-robust-2004,binarized,dragon,ClickLogsLinearModel
0.460005653543494,0,0,nDCG@100,trec-robust-2004,binarized,dragon,corocchio
0.392306512009563,0,0,nDCG@100,trec-robust-2004,binarized,dragon,nodime
0.452942188384543,0,0,nDCG@100,trec-robust-2004,binarized,tasb,corocchio
0.400159202299371,0,0,nDCG@100,trec-robust-2004,binarized,tasb,vprf5
0.490933598251822,0,1,nDCG@100,trec-robust-2004,binarized,tasb,ClickLogsCorrelation
0.369291954763545,0,0,nDCG@100,trec-robust-2004,binarized,tasb,vprf20
0.436858565406939,0,0,nDCG@100,trec-robust-2004,binarized,tasb,ClickLogsWeightedMax
0.502624101823584,1,1,nDCG@100,trec-robust-2004,binarized,tasb,ClickLogsLinearModel
0.413694421250149,0,0,nDCG@100,trec-robust-2004,binarized,tasb,LLM
0.424184647631137,0,0,nDCG@100,trec-robust-2004,binarized,tasb,ClickLogsWeightedMean
0.390605540035895,0,0,nDCG@100,trec-robust-2004,binarized,tasb,ClickLogsMean
0.38054888861998,0,0,nDCG@100,trec-robust-2004,binarized,tasb,nodime
0.4413485902449,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,LLM
0.487637102507855,0,1,nDCG@100,trec-robust-2004,nearrandom,contriever,ClickLogsCorrelation
0.42794000374405,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,ClickLogsMean
0.420369168201707,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,vprf5
0.489421909630338,1,1,nDCG@100,trec-robust-2004,nearrandom,contriever,ClickLogsLinearModel
0.389561167389155,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,corocchio
0.414234794062621,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,vprf20
0.411789462689421,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,nodime
0.411789462689421,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMean
0.435070918910685,0,0,nDCG@100,trec-robust-2004,nearrandom,contriever,ClickLogsWeightedMax
0.400568972338271,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMax
0.405747139285488,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,LLM
0.464217174219604,0,1,nDCG@100,trec-robust-2004,nearrandom,dragon,ClickLogsCorrelation
0.392306512009562,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,ClickLogsWeightedMean
0.393025044177495,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,vprf5
0.388110192939419,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,vprf20
0.392306512009562,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,ClickLogsMean
0.473730485812395,1,1,nDCG@100,trec-robust-2004,nearrandom,dragon,ClickLogsLinearModel
0.355876621136294,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,corocchio
0.392306512009563,0,0,nDCG@100,trec-robust-2004,nearrandom,dragon,nodime
0.332550927676002,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,corocchio
0.400159202299371,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,vprf5
0.438388237190597,0,1,nDCG@100,trec-robust-2004,nearrandom,tasb,ClickLogsCorrelation
0.369291954763545,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,vprf20
0.401085212188956,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,ClickLogsWeightedMax
0.44836184209363,1,1,nDCG@100,trec-robust-2004,nearrandom,tasb,ClickLogsLinearModel
0.413694421250149,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,LLM
0.38054866609398,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,ClickLogsWeightedMean
0.390605540035895,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,ClickLogsMean
0.38054888861998,0,0,nDCG@100,trec-robust-2004,nearrandom,tasb,nodime
0.4413485902449,0,0,nDCG@100,trec-robust-2004,perfect,contriever,LLM
0.54926618862249,0,1,nDCG@100,trec-robust-2004,perfect,contriever,ClickLogsCorrelation
0.42794000374405,0,0,nDCG@100,trec-robust-2004,perfect,contriever,ClickLogsMean
0.420369168201707,0,0,nDCG@100,trec-robust-2004,perfect,contriever,vprf5
0.549946532697932,1,1,nDCG@100,trec-robust-2004,perfect,contriever,ClickLogsLinearModel
0.52532246140715,0,0,nDCG@100,trec-robust-2004,perfect,contriever,corocchio
0.414234794062621,0,0,nDCG@100,trec-robust-2004,perfect,contriever,vprf20
0.411789462689421,0,0,nDCG@100,trec-robust-2004,perfect,contriever,nodime
0.411789462689421,0,0,nDCG@100,trec-robust-2004,perfect,contriever,ClickLogsWeightedMean
0.423736731667326,0,0,nDCG@100,trec-robust-2004,perfect,contriever,ClickLogsWeightedMax
0.400599405016007,0,0,nDCG@100,trec-robust-2004,perfect,dragon,ClickLogsWeightedMax
0.405747139285488,0,0,nDCG@100,trec-robust-2004,perfect,dragon,LLM
0.52038445702337,0,1,nDCG@100,trec-robust-2004,perfect,dragon,ClickLogsCorrelation
0.392306512009562,0,0,nDCG@100,trec-robust-2004,perfect,dragon,ClickLogsWeightedMean
0.393025044177495,0,0,nDCG@100,trec-robust-2004,perfect,dragon,vprf5
0.388110192939419,0,0,nDCG@100,trec-robust-2004,perfect,dragon,vprf20
0.392306512009562,0,0,nDCG@100,trec-robust-2004,perfect,dragon,ClickLogsMean
0.534611160462789,1,1,nDCG@100,trec-robust-2004,perfect,dragon,ClickLogsLinearModel
0.488334671131064,0,0,nDCG@100,trec-robust-2004,perfect,dragon,corocchio
0.392306512009563,0,0,nDCG@100,trec-robust-2004,perfect,dragon,nodime
0.487374265642972,0,0,nDCG@100,trec-robust-2004,perfect,tasb,corocchio
0.400159202299371,0,0,nDCG@100,trec-robust-2004,perfect,tasb,vprf5
0.495704502433696,0,1,nDCG@100,trec-robust-2004,perfect,tasb,ClickLogsCorrelation
0.369291954763545,0,0,nDCG@100,trec-robust-2004,perfect,tasb,vprf20
0.399486411748709,0,0,nDCG@100,trec-robust-2004,perfect,tasb,ClickLogsWeightedMax
0.507802263994168,1,1,nDCG@100,trec-robust-2004,perfect,tasb,ClickLogsLinearModel
0.413694421250149,0,0,nDCG@100,trec-robust-2004,perfect,tasb,LLM
0.38054866609398,0,0,nDCG@100,trec-robust-2004,perfect,tasb,ClickLogsWeightedMean
0.390605540035895,0,0,nDCG@100,trec-robust-2004,perfect,tasb,ClickLogsMean
0.38054888861998,0,0,nDCG@100,trec-robust-2004,perfect,tasb,nodime
0.786220825308899,1,1,nDCG@20,trec-dl-2019,binarized,contriever,ClickLogsCorrelation
0.709713489633136,0,0,nDCG@20,trec-dl-2019,binarized,contriever,LLM
0.656347132493344,0,0,nDCG@20,trec-dl-2019,binarized,contriever,vprf5
0.773695146449689,0,1,nDCG@20,trec-dl-2019,binarized,contriever,ClickLogsLinearModel
0.718946620378191,0,1,nDCG@20,trec-dl-2019,binarized,contriever,ClickLogsWeightedMean
0.655291704121041,0,0,nDCG@20,trec-dl-2019,binarized,contriever,ClickLogsMean
0.728888674253554,0,1,nDCG@20,trec-dl-2019,binarized,contriever,corocchio
0.642707757021488,0,0,nDCG@20,trec-dl-2019,binarized,contriever,vprf20
0.740205081616851,0,1,nDCG@20,trec-dl-2019,binarized,contriever,ClickLogsWeightedMax
0.655458638392456,0,0,nDCG@20,trec-dl-2019,binarized,contriever,nodime
0.731674189421742,0,0,nDCG@20,trec-dl-2019,binarized,dragon,ClickLogsWeightedMax
0.742396779013196,0,0,nDCG@20,trec-dl-2019,binarized,dragon,ClickLogsWeightedMean
0.746398386171832,0,0,nDCG@20,trec-dl-2019,binarized,dragon,LLM
0.81680896026413,1,1,nDCG@20,trec-dl-2019,binarized,dragon,ClickLogsLinearModel
0.796079345372953,0,1,nDCG@20,trec-dl-2019,binarized,dragon,corocchio
0.814646514510493,0,1,nDCG@20,trec-dl-2019,binarized,dragon,ClickLogsCorrelation
0.742839285225609,0,0,nDCG@20,trec-dl-2019,binarized,dragon,vprf5
0.716661913241795,0,0,nDCG@20,trec-dl-2019,binarized,dragon,vprf20
0.725877279952443,0,0,nDCG@20,trec-dl-2019,binarized,dragon,ClickLogsMean
0.725877279952443,0,0,nDCG@20,trec-dl-2019,binarized,dragon,nodime
0.781283342897886,0,1,nDCG@20,trec-dl-2019,binarized,tasb,ClickLogsCorrelation
0.785074659522459,1,1,nDCG@20,trec-dl-2019,binarized,tasb,ClickLogsLinearModel
0.67888282283731,0,0,nDCG@20,trec-dl-2019,binarized,tasb,nodime
0.681881055012815,0,0,nDCG@20,trec-dl-2019,binarized,tasb,ClickLogsMean
0.73847142493793,0,1,nDCG@20,trec-dl-2019,binarized,tasb,ClickLogsWeightedMax
0.715010278690876,0,0,nDCG@20,trec-dl-2019,binarized,tasb,ClickLogsWeightedMean
0.651157363734065,0,0,nDCG@20,trec-dl-2019,binarized,tasb,vprf20
0.746107425399128,0,1,nDCG@20,trec-dl-2019,binarized,tasb,corocchio
0.700514610823463,0,0,nDCG@20,trec-dl-2019,binarized,tasb,vprf5
0.723767223569704,0,0,nDCG@20,trec-dl-2019,binarized,tasb,LLM
0.776562726129737,1,1,nDCG@20,trec-dl-2019,nearrandom,contriever,ClickLogsCorrelation
0.709713489633136,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,LLM
0.656347132493344,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,vprf5
0.770479816979491,0,1,nDCG@20,trec-dl-2019,nearrandom,contriever,ClickLogsLinearModel
0.711350065590541,0,1,nDCG@20,trec-dl-2019,nearrandom,contriever,ClickLogsWeightedMean
0.655291704121041,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,ClickLogsMean
0.633977738607105,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,corocchio
0.642707757021488,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,vprf20
0.70972769574716,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,ClickLogsWeightedMax
0.655458638392456,0,0,nDCG@20,trec-dl-2019,nearrandom,contriever,nodime
0.73742653134828,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,ClickLogsWeightedMax
0.716997582372267,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,ClickLogsWeightedMean
0.746398386171832,0,1,nDCG@20,trec-dl-2019,nearrandom,dragon,LLM
0.792916056955814,1,1,nDCG@20,trec-dl-2019,nearrandom,dragon,ClickLogsLinearModel
0.720519801194902,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,corocchio
0.791960227977128,0,1,nDCG@20,trec-dl-2019,nearrandom,dragon,ClickLogsCorrelation
0.742839285225609,0,1,nDCG@20,trec-dl-2019,nearrandom,dragon,vprf5
0.716661913241795,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,vprf20
0.725877279952443,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,ClickLogsMean
0.725877279952443,0,0,nDCG@20,trec-dl-2019,nearrandom,dragon,nodime
0.759790951133549,0,1,nDCG@20,trec-dl-2019,nearrandom,tasb,ClickLogsCorrelation
0.77535568611206,1,1,nDCG@20,trec-dl-2019,nearrandom,tasb,ClickLogsLinearModel
0.67888282283731,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,nodime
0.681881055012815,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,ClickLogsMean
0.733908307297424,0,1,nDCG@20,trec-dl-2019,nearrandom,tasb,ClickLogsWeightedMax
0.704497769491021,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,ClickLogsWeightedMean
0.651157363734065,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,vprf20
0.642276637525762,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,corocchio
0.700514610823463,0,0,nDCG@20,trec-dl-2019,nearrandom,tasb,vprf5
0.723767223569704,0,1,nDCG@20,trec-dl-2019,nearrandom,tasb,LLM
0.796290497912668,1,1,nDCG@20,trec-dl-2019,perfect,contriever,ClickLogsCorrelation
0.709713489633136,0,0,nDCG@20,trec-dl-2019,perfect,contriever,LLM
0.656347132493344,0,0,nDCG@20,trec-dl-2019,perfect,contriever,vprf5
0.796136134021048,0,1,nDCG@20,trec-dl-2019,perfect,contriever,ClickLogsLinearModel
0.724199360233068,0,0,nDCG@20,trec-dl-2019,perfect,contriever,ClickLogsWeightedMean
0.655291704121041,0,0,nDCG@20,trec-dl-2019,perfect,contriever,ClickLogsMean
0.761266006118329,0,1,nDCG@20,trec-dl-2019,perfect,contriever,corocchio
0.642707757021488,0,0,nDCG@20,trec-dl-2019,perfect,contriever,vprf20
0.745400225445832,0,1,nDCG@20,trec-dl-2019,perfect,contriever,ClickLogsWeightedMax
0.655458638392456,0,0,nDCG@20,trec-dl-2019,perfect,contriever,nodime
0.735128891787072,0,0,nDCG@20,trec-dl-2019,perfect,dragon,ClickLogsWeightedMax
0.728002099036509,0,0,nDCG@20,trec-dl-2019,perfect,dragon,ClickLogsWeightedMean
0.746398386171832,0,0,nDCG@20,trec-dl-2019,perfect,dragon,LLM
0.838131039821545,1,1,nDCG@20,trec-dl-2019,perfect,dragon,ClickLogsLinearModel
0.804990227915306,0,1,nDCG@20,trec-dl-2019,perfect,dragon,corocchio
0.830086186353924,0,1,nDCG@20,trec-dl-2019,perfect,dragon,ClickLogsCorrelation
0.742839285225609,0,0,nDCG@20,trec-dl-2019,perfect,dragon,vprf5
0.716661913241795,0,0,nDCG@20,trec-dl-2019,perfect,dragon,vprf20
0.725877279952443,0,0,nDCG@20,trec-dl-2019,perfect,dragon,ClickLogsMean
0.725877279952443,0,0,nDCG@20,trec-dl-2019,perfect,dragon,nodime
0.807105859538441,0,1,nDCG@20,trec-dl-2019,perfect,tasb,ClickLogsCorrelation
0.820862194855257,1,1,nDCG@20,trec-dl-2019,perfect,tasb,ClickLogsLinearModel
0.67888282283731,0,0,nDCG@20,trec-dl-2019,perfect,tasb,nodime
0.681881055012815,0,0,nDCG@20,trec-dl-2019,perfect,tasb,ClickLogsMean
0.747195600098147,0,0,nDCG@20,trec-dl-2019,perfect,tasb,ClickLogsWeightedMax
0.700288533060379,0,0,nDCG@20,trec-dl-2019,perfect,tasb,ClickLogsWeightedMean
0.651157363734065,0,0,nDCG@20,trec-dl-2019,perfect,tasb,vprf20
0.770507774064625,0,1,nDCG@20,trec-dl-2019,perfect,tasb,corocchio
0.700514610823463,0,0,nDCG@20,trec-dl-2019,perfect,tasb,vprf5
0.723767223569704,0,0,nDCG@20,trec-dl-2019,perfect,tasb,LLM
0.644455587210634,0,0,nDCG@20,trec-dl-2020,binarized,contriever,vprf20
0.732555372787097,0,1,nDCG@20,trec-dl-2020,binarized,contriever,corocchio
0.712378772404794,0,1,nDCG@20,trec-dl-2020,binarized,contriever,ClickLogsWeightedMean
0.67778197036306,0,0,nDCG@20,trec-dl-2020,binarized,contriever,LLM
0.671955563307308,0,0,nDCG@20,trec-dl-2020,binarized,contriever,ClickLogsMean
0.667250706346394,0,0,nDCG@20,trec-dl-2020,binarized,contriever,vprf5
0.704993666818976,0,0,nDCG@20,trec-dl-2020,binarized,contriever,ClickLogsWeightedMax
0.748610128463245,0,1,nDCG@20,trec-dl-2020,binarized,contriever,ClickLogsLinearModel
0.661548426219549,0,0,nDCG@20,trec-dl-2020,binarized,contriever,nodime
0.754364038063713,1,1,nDCG@20,trec-dl-2020,binarized,contriever,ClickLogsCorrelation
0.79493480979522,0,1,nDCG@20,trec-dl-2020,binarized,dragon,ClickLogsLinearModel
0.691847408112533,0,0,nDCG@20,trec-dl-2020,binarized,dragon,nodime
0.704779339795843,0,0,nDCG@20,trec-dl-2020,binarized,dragon,ClickLogsWeightedMax
0.691847408112533,0,0,nDCG@20,trec-dl-2020,binarized,dragon,ClickLogsMean
0.701386047448887,0,0,nDCG@20,trec-dl-2020,binarized,dragon,vprf5
0.692437743679089,0,0,nDCG@20,trec-dl-2020,binarized,dragon,vprf20
0.714535447766197,0,0,nDCG@20,trec-dl-2020,binarized,dragon,LLM
0.773874659674118,0,1,nDCG@20,trec-dl-2020,binarized,dragon,corocchio
0.800635780561876,1,1,nDCG@20,trec-dl-2020,binarized,dragon,ClickLogsCorrelation
0.683668701328592,0,0,nDCG@20,trec-dl-2020,binarized,dragon,ClickLogsWeightedMean
0.648647537244328,0,0,nDCG@20,trec-dl-2020,binarized,tasb,ClickLogsWeightedMean
0.72532394789694,0,1,nDCG@20,trec-dl-2020,binarized,tasb,corocchio
0.682775105965754,0,0,nDCG@20,trec-dl-2020,binarized,tasb,LLM
0.660658268208225,0,0,nDCG@20,trec-dl-2020,binarized,tasb,ClickLogsMean
0.775939016858267,1,1,nDCG@20,trec-dl-2020,binarized,tasb,ClickLogsLinearModel
0.63344566505494,0,0,nDCG@20,trec-dl-2020,binarized,tasb,vprf20
0.657965302728461,0,0,nDCG@20,trec-dl-2020,binarized,tasb,nodime
0.665940765381406,0,0,nDCG@20,trec-dl-2020,binarized,tasb,vprf5
0.746355137541223,0,1,nDCG@20,trec-dl-2020,binarized,tasb,ClickLogsCorrelation
0.730019221580849,0,1,nDCG@20,trec-dl-2020,binarized,tasb,ClickLogsWeightedMax
0.644455587210634,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,vprf20
0.624763359301089,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,corocchio
0.699470202534275,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMean
0.67778197036306,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,LLM
0.671955563307308,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,ClickLogsMean
0.667250706346394,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,vprf5
0.705919942694306,0,1,nDCG@20,trec-dl-2020,nearrandom,contriever,ClickLogsWeightedMax
0.748734082048751,0,1,nDCG@20,trec-dl-2020,nearrandom,contriever,ClickLogsLinearModel
0.661548426219549,0,0,nDCG@20,trec-dl-2020,nearrandom,contriever,nodime
0.750417608024015,1,1,nDCG@20,trec-dl-2020,nearrandom,contriever,ClickLogsCorrelation
0.767255818533675,0,1,nDCG@20,trec-dl-2020,nearrandom,dragon,ClickLogsLinearModel
0.691847408112533,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,nodime
0.703072698592666,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMax
0.691847408112533,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,ClickLogsMean
0.701386047448887,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,vprf5
0.692437743679089,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,vprf20
0.714535447766197,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,LLM
0.688198117668373,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,corocchio
0.774451096341344,1,1,nDCG@20,trec-dl-2020,nearrandom,dragon,ClickLogsCorrelation
0.691678229051812,0,0,nDCG@20,trec-dl-2020,nearrandom,dragon,ClickLogsWeightedMean
0.648421047641683,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,ClickLogsWeightedMean
0.607864581984199,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,corocchio
0.682775105965754,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,LLM
0.660658268208225,0,0,nDCG@20,trec-dl-2020,nearrandom,tasb,ClickLogsMean
